,fecha,origen,destino,periodo,distancia,viajes
3493812,20200305,2807905,2807901,23,005-010,4.252
3493813,20200305,2807905,2807901,18,002-005,5.785
3493815,20200305,2807905,2807901,0,005-010,9.416
3493816,20200305,2807905,2807901,1,002-005,10.069
3493817,20200305,2807905,2807901,2,005-010,4.252
3493818,20200305,2807905,2807901,3,005-010,4.252
3493819,20200305,2807905,2807901,5,005-010,4.252
3493820,20200305,2807905,2807901,6,002-005,12.696
3493821,20200305,2807905,2807901,7,002-005,21.102
3493822,20200305,2807905,2807901,8,002-005,41.056
3493823,20200305,2807905,2807901,9,002-005,31.63
3493824,20200305,2807905,2807901,9,005-010,10.616
3493825,20200305,2807905,2807901,10,002-005,32.004
3493826,20200305,2807905,2807901,10,005-010,26.68
3493827,20200305,2807905,2807901,11,002-005,44.07
3493828,20200305,2807905,2807901,11,005-010,11.176
3493829,20200305,2807905,2807901,12,002-005,72.118
3493830,20200305,2807905,2807901,12,005-010,33.326
3493831,20200305,2807905,2807901,13,002-005,73.289
3493832,20200305,2807905,2807901,13,005-010,44.767
3493834,20200305,2807905,2807901,14,002-005,159.6
3493835,20200305,2807905,2807901,14,005-010,92.61
3493836,20200305,2807905,2807901,15,002-005,105.895
3493837,20200305,2807905,2807901,15,005-010,73.242
3493839,20200305,2807905,2807901,16,002-005,184.304
3493840,20200305,2807905,2807901,16,005-010,81.5
3493841,20200305,2807905,2807901,17,002-005,204.616
3493842,20200305,2807905,2807901,17,005-010,147.672
3493844,20200305,2807905,2807901,18,002-005,272.624
3493845,20200305,2807905,2807901,18,005-010,118.181
3493847,20200305,2807905,2807901,19,002-005,195.825
3493848,20200305,2807905,2807901,19,005-010,73.603
3493849,20200305,2807905,2807901,20,002-005,126.541
3493850,20200305,2807905,2807901,20,005-010,76.258
3493851,20200305,2807905,2807901,21,002-005,46.399
3493852,20200305,2807905,2807901,21,005-010,14.216
3493854,20200305,2807905,2807901,22,002-005,15.713
3493855,20200305,2807905,2807901,23,002-005,5.585
3493856,20200305,2807905,2807901,23,005-010,4.667
3493857,20200305,2807905,2807901,17,002-005,4.707
3567095,20200306,2807905,2807901,0,002-005,35.174
3567096,20200306,2807905,2807901,0,005-010,5.025
3567097,20200306,2807905,2807901,1,002-005,35.174
3567098,20200306,2807905,2807901,2,002-005,5.025
3567099,20200306,2807905,2807901,2,005-010,10.05
3567100,20200306,2807905,2807901,3,002-005,10.05
3567101,20200306,2807905,2807901,3,005-010,5.025
3567102,20200306,2807905,2807901,4,002-005,10.05
3567103,20200306,2807905,2807901,4,005-010,10.05
3567104,20200306,2807905,2807901,5,002-005,25.124
3567105,20200306,2807905,2807901,5,005-010,25.125
3567106,20200306,2807905,2807901,6,002-005,120.597
3567107,20200306,2807905,2807901,6,005-010,45.224
3567108,20200306,2807905,2807901,7,002-005,105.524
3567109,20200306,2807905,2807901,7,005-010,45.224
3567110,20200306,2807905,2807901,8,002-005,130.649
3567111,20200306,2807905,2807901,8,005-010,50.25
3567112,20200306,2807905,2807901,9,002-005,165.824
3567113,20200306,2807905,2807901,9,005-010,75.374
3567115,20200306,2807905,2807901,10,002-005,130.648
3567116,20200306,2807905,2807901,10,005-010,45.225
3567118,20200306,2807905,2807901,11,002-005,120.599
3567119,20200306,2807905,2807901,11,005-010,25.125
3567120,20200306,2807905,2807901,12,002-005,120.598
3567121,20200306,2807905,2807901,12,005-010,35.175
3567123,20200306,2807905,2807901,13,002-005,135.674
3567124,20200306,2807905,2807901,13,005-010,40.199
3567125,20200306,2807905,2807901,14,002-005,140.699
3567126,20200306,2807905,2807901,14,005-010,65.324
3567127,20200306,2807905,2807901,15,002-005,140.7
3567128,20200306,2807905,2807901,15,005-010,125.624
3567129,20200306,2807905,2807901,16,002-005,155.774
3567130,20200306,2807905,2807901,16,005-010,100.499
3567131,20200306,2807905,2807901,17,002-005,145.724
3567132,20200306,2807905,2807901,17,005-010,55.274
3567134,20200306,2807905,2807901,18,002-005,221.098
3567135,20200306,2807905,2807901,18,005-010,80.4
3567137,20200306,2807905,2807901,19,002-005,366.817
3567138,20200306,2807905,2807901,19,005-010,130.648
3567139,20200306,2807905,2807901,20,002-005,341.693
3567140,20200306,2807905,2807901,20,005-010,130.648
3567142,20200306,2807905,2807901,21,002-005,291.444
3567143,20200306,2807905,2807901,21,005-010,60.299
3567145,20200306,2807905,2807901,22,002-005,200.995
3567146,20200306,2807905,2807901,22,005-010,40.2
3567148,20200306,2807905,2807901,23,002-005,35.174
3567149,20200306,2807905,2807901,23,005-010,40.2
3567150,20200306,2807905,2807901,1,002-005,10.05
3567151,20200306,2807905,2807901,2,002-005,10.05
3567152,20200306,2807905,2807901,3,002-005,10.05
3567153,20200306,2807905,2807901,4,005-010,5.025
3567154,20200306,2807905,2807901,5,002-005,35.174
3567155,20200306,2807905,2807901,5,005-010,10.05
3567156,20200306,2807905,2807901,6,002-005,50.249
3567157,20200306,2807905,2807901,7,002-005,125.624
3567158,20200306,2807905,2807901,7,005-010,50.249
3567159,20200306,2807905,2807901,8,002-005,120.599
3567160,20200306,2807905,2807901,8,005-010,50.25
3567161,20200306,2807905,2807901,9,002-005,65.324
3567162,20200306,2807905,2807901,9,005-010,45.225
3567163,20200306,2807905,2807901,10,002-005,45.224
3567164,20200306,2807905,2807901,10,005-010,5.025
3567165,20200306,2807905,2807901,11,002-005,20.1
3567166,20200306,2807905,2807901,11,005-010,5.025
3567167,20200306,2807905,2807901,12,002-005,20.1
3567168,20200306,2807905,2807901,12,005-010,20.1
3567169,20200306,2807905,2807901,13,002-005,5.025
3567170,20200306,2807905,2807901,13,005-010,5.025
3567171,20200306,2807905,2807901,14,002-005,40.2
3567172,20200306,2807905,2807901,15,002-005,20.1
3567173,20200306,2807905,2807901,15,005-010,5.025
3567174,20200306,2807905,2807901,16,002-005,10.05
3567175,20200306,2807905,2807901,17,002-005,5.025
3567176,20200306,2807905,2807901,17,005-010,10.05
3567177,20200306,2807905,2807901,19,002-005,15.075
3567178,20200306,2807905,2807901,19,005-010,5.025
3567179,20200306,2807905,2807901,22,002-005,10.05
3567180,20200306,2807905,2807901,0,002-005,34.053
3567181,20200306,2807905,2807901,0,005-010,38.31
3567183,20200306,2807905,2807901,1,002-005,38.31
3567184,20200306,2807905,2807901,1,005-010,12.77
3567186,20200306,2807905,2807901,2,002-005,21.283
3567187,20200306,2807905,2807901,2,005-010,4.257
3567188,20200306,2807905,2807901,3,002-005,12.771
3567189,20200306,2807905,2807901,3,005-010,4.257
3567190,20200306,2807905,2807901,4,002-005,21.284
3567191,20200306,2807905,2807901,4,005-010,4.257
3567192,20200306,2807905,2807901,5,002-005,25.541
3567193,20200306,2807905,2807901,6,002-005,12.77
3567194,20200306,2807905,2807901,6,005-010,4.257
3567195,20200306,2807905,2807901,7,002-005,29.797
3567196,20200306,2807905,2807901,7,005-010,8.514
3567197,20200306,2807905,2807901,8,002-005,38.31
3567198,20200306,2807905,2807901,8,005-010,4.257
3567199,20200306,2807905,2807901,9,002-005,29.798
3567200,20200306,2807905,2807901,9,005-010,25.542
3567201,20200306,2807905,2807901,10,002-005,29.798
3567202,20200306,2807905,2807901,10,005-010,29.798
3567203,20200306,2807905,2807901,11,002-005,46.823
3567204,20200306,2807905,2807901,11,005-010,25.54
3567206,20200306,2807905,2807901,12,002-005,72.365
3567207,20200306,2807905,2807901,12,005-010,34.054
3567208,20200306,2807905,2807901,13,002-005,106.415
3567209,20200306,2807905,2807901,13,005-010,46.823
3567211,20200306,2807905,2807901,14,002-005,251.136
3567212,20200306,2807905,2807901,14,005-010,93.645
3567213,20200306,2807905,2807901,15,002-005,229.852
3567214,20200306,2807905,2807901,15,005-010,80.874
3567215,20200306,2807905,2807901,16,002-005,187.288
3567216,20200306,2807905,2807901,16,005-010,51.081
3567218,20200306,2807905,2807901,17,002-005,102.159
3567219,20200306,2807905,2807901,17,005-010,72.363
3567221,20200306,2807905,2807901,18,002-005,127.698
3567222,20200306,2807905,2807901,18,005-010,59.594
3567224,20200306,2807905,2807901,19,002-005,114.929
3567225,20200306,2807905,2807901,19,005-010,76.621
3567226,20200306,2807905,2807901,20,002-005,123.441
3567227,20200306,2807905,2807901,20,005-010,68.106
3567228,20200306,2807905,2807901,21,002-005,114.927
3567229,20200306,2807905,2807901,21,005-010,29.797
3567231,20200306,2807905,2807901,22,002-005,85.134
3567232,20200306,2807905,2807901,22,005-010,72.363
3567234,20200306,2807905,2807901,23,002-005,21.285
3567235,20200306,2807905,2807901,23,005-010,34.054
3567236,20200306,2807905,2807901,7,005-010,11.581
3567237,20200306,2807905,2807901,22,005-010,8.976
3567238,20200306,2807905,2807901,11,005-010,5.235
3567239,20200306,2807905,2807901,14,002-005,4.748
3567240,20200306,2807905,2807901,16,002-005,19.397
3567241,20200306,2807905,2807901,4,002-005,6.283
3567242,20200306,2807905,2807901,6,002-005,5.104
3567243,20200306,2807905,2807901,7,002-005,3.436
3567244,20200306,2807905,2807901,12,002-005,3.003
3567245,20200306,2807905,2807901,15,005-010,6.403
3567246,20200306,2807905,2807901,16,005-010,7.821
3567247,20200306,2807905,2807901,20,002-005,6.549
3567248,20200306,2807905,2807901,22,002-005,7.34
3567249,20200306,2807905,2807901,16,002-005,5.331
3567250,20200306,2807905,2807901,10,005-010,3.543
3567251,20200306,2807905,2807901,18,002-005,3.543
3567252,20200306,2807905,2807901,18,005-010,5.982
3567253,20200306,2807905,2807901,23,005-010,5.986
3567254,20200306,2807905,2807901,13,002-005,3.99
3567255,20200306,2807905,2807901,14,002-005,5.275
3567256,20200306,2807905,2807901,23,002-005,4.488
3567257,20200306,2807905,2807901,5,005-010,6.097
3567258,20200306,2807905,2807901,11,002-005,4.191
3567259,20200306,2807905,2807901,11,005-010,6.097
3567260,20200306,2807905,2807901,12,002-005,11.602
3567261,20200306,2807905,2807901,13,005-010,5.364
3567262,20200306,2807905,2807901,14,002-005,7.586
3567263,20200306,2807905,2807901,16,005-010,4.191
3567264,20200306,2807905,2807901,17,002-005,9.162
3567265,20200306,2807905,2807901,18,002-005,5.178
3567266,20200306,2807905,2807901,22,005-010,10.337
3567267,20200306,2807905,2807901,1,002-005,6.223
3567268,20200306,2807905,2807901,8,002-005,4.21
3567269,20200306,2807905,2807901,10,002-005,10.843
3567270,20200306,2807905,2807901,10,005-010,7.608
3567271,20200306,2807905,2807901,11,002-005,4.709
3567272,20200306,2807905,2807901,11,005-010,4.078
3567273,20200306,2807905,2807901,12,005-010,5.066
3567274,20200306,2807905,2807901,13,002-005,17.636
3567275,20200306,2807905,2807901,13,005-010,4.709
3567276,20200306,2807905,2807901,14,002-005,5.462
3567277,20200306,2807905,2807901,15,002-005,10.843
3567278,20200306,2807905,2807901,16,002-005,22.444
3567279,20200306,2807905,2807901,17,002-005,21.989
3567280,20200306,2807905,2807901,17,005-010,5.066
3567281,20200306,2807905,2807901,18,002-005,5.066
3567282,20200306,2807905,2807901,19,002-005,5.777
3567283,20200306,2807905,2807901,20,002-005,12.029
3567284,20200306,2807905,2807901,21,002-005,7.648
3567285,20200306,2807905,2807901,22,002-005,12.194
3567286,20200306,2807905,2807901,23,002-005,8.728
3567287,20200306,2807905,2807901,23,005-010,4.959
3567288,20200306,2807905,2807901,11,002-005,5.999
3567289,20200306,2807905,2807901,11,005-010,7.282
3567290,20200306,2807905,2807901,12,002-005,23.562
3567291,20200306,2807905,2807901,14,002-005,5.999
3567292,20200306,2807905,2807901,12,002-005,3.893
3567293,20200306,2807905,2807901,12,005-010,3.398
3567294,20200306,2807905,2807901,14,002-005,10.274
3567295,20200306,2807905,2807901,16,002-005,18.984
3567296,20200306,2807905,2807901,17,002-005,13.661
3567297,20200306,2807905,2807901,18,002-005,16.394
3567298,20200306,2807905,2807901,19,002-005,4.537
3567299,20200306,2807905,2807901,21,002-005,3.961
3567300,20200306,2807905,2807901,22,002-005,4.533
3567301,20200306,2807905,2807901,5,005-010,4.331
3567302,20200306,2807905,2807901,12,002-005,4.277
3567303,20200306,2807905,2807901,19,002-005,9.537
3567304,20200306,2807905,2807901,20,002-005,5.896
3567305,20200306,2807905,2807901,1,002-005,3.562
3567306,20200306,2807905,2807901,6,005-010,3.46
3567307,20200306,2807905,2807901,11,002-005,4.509
3567308,20200306,2807905,2807901,11,005-010,4.927
3567309,20200306,2807905,2807901,12,002-005,11.849
3567310,20200306,2807905,2807901,12,005-010,3.521
3567311,20200306,2807905,2807901,13,002-005,3.46
3567312,20200306,2807905,2807901,13,005-010,3.46
3567313,20200306,2807905,2807901,14,005-010,3.521
3567314,20200306,2807905,2807901,15,002-005,10.134
3567315,20200306,2807905,2807901,16,002-005,3.521
3567316,20200306,2807905,2807901,17,005-010,6.117
3567317,20200306,2807905,2807901,20,005-010,3.817
3567318,20200306,2807905,2807901,20,002-005,6.634
3567319,20200306,2807905,2807901,12,002-005,4.167
3567320,20200306,2807905,2807901,1,002-005,5.141
3567321,20200306,2807905,2807901,10,002-005,3.385
3567322,20200306,2807905,2807901,13,002-005,3.373
3567323,20200306,2807905,2807901,13,005-010,5.141
3567324,20200306,2807905,2807901,17,002-005,4.446
3567325,20200306,2807905,2807901,18,005-010,3.385
3567326,20200306,2807905,2807901,20,005-010,5.013
3567327,20200306,2807905,2807901,22,002-005,5.013
3567328,20200306,2807905,2807901,0,002-005,5.461
3567329,20200306,2807905,2807901,11,002-005,7.197
3567330,20200306,2807905,2807901,12,002-005,8.985
3567331,20200306,2807905,2807901,13,002-005,6.434
3567332,20200306,2807905,2807901,14,002-005,5.96
3567333,20200306,2807905,2807901,15,005-010,6.434
3567334,20200306,2807905,2807901,19,002-005,5.997
3567335,20200306,2807905,2807901,22,002-005,6.435
3567336,20200306,2807905,2807901,12,002-005,13.208
3567337,20200306,2807905,2807901,15,005-010,11.774
3567338,20200306,2807905,2807901,16,002-005,9.03
3567339,20200306,2807905,2807901,16,005-010,13.952
3567340,20200306,2807905,2807901,20,002-005,7.27
3567341,20200306,2807905,2807901,22,005-010,20.814
3567342,20200306,2807905,2807901,17,005-010,4.114
3567343,20200306,2807905,2807901,20,002-005,13.941
3567344,20200306,2807905,2807901,3,002-005,4.677
3567345,20200306,2807905,2807901,18,002-005,7.163
3567346,20200306,2807905,2807901,20,002-005,10.743
3567347,20200306,2807905,2807901,10,002-005,5.876
3567348,20200306,2807905,2807901,12,002-005,3.611
3567349,20200306,2807905,2807901,19,002-005,5.876
3567350,20200306,2807905,2807901,8,005-010,5.758
3567351,20200306,2807905,2807901,17,002-005,6.594
3567352,20200306,2807905,2807901,18,005-010,6.594
3567353,20200306,2807905,2807901,21,002-005,6.673
3567354,20200306,2807905,2807901,14,002-005,5.673
3567355,20200306,2807905,2807901,0,002-005,106.86
3567356,20200306,2807905,2807901,0,005-010,72.052
3567358,20200306,2807905,2807901,1,002-005,84.585
3567359,20200306,2807905,2807901,1,005-010,16.453
3567361,20200306,2807905,2807901,2,002-005,33.974
3567362,20200306,2807905,2807901,3,002-005,9.692
3567363,20200306,2807905,2807901,3,005-010,9.852
3567364,20200306,2807905,2807901,4,002-005,17.084
3567365,20200306,2807905,2807901,4,005-010,5.596
3567366,20200306,2807905,2807901,5,002-005,18.755
3567367,20200306,2807905,2807901,5,005-010,10.734
3567368,20200306,2807905,2807901,6,002-005,75.942
3567369,20200306,2807905,2807901,6,005-010,4.844
3567370,20200306,2807905,2807901,7,002-005,154.219
3567371,20200306,2807905,2807901,7,005-010,97.48
3567372,20200306,2807905,2807901,8,002-005,296.209
3567373,20200306,2807905,2807901,8,005-010,129.092
3567374,20200306,2807905,2807901,9,002-005,342.409
3567375,20200306,2807905,2807901,9,005-010,149.704
3567377,20200306,2807905,2807901,10,002-005,318.745
3567378,20200306,2807905,2807901,10,005-010,134.65
3567379,20200306,2807905,2807901,11,002-005,325.897
3567380,20200306,2807905,2807901,11,005-010,181.253
3567382,20200306,2807905,2807901,12,002-005,382.746
3567383,20200306,2807905,2807901,12,005-010,169.664
3567385,20200306,2807905,2807901,13,002-005,419.852
3567386,20200306,2807905,2807901,13,005-010,161.435
3567388,20200306,2807905,2807901,14,002-005,423.838
3567389,20200306,2807905,2807901,14,005-010,251.601
3567391,20200306,2807905,2807901,15,002-005,440.908
3567392,20200306,2807905,2807901,15,005-010,250.743
3567394,20200306,2807905,2807901,16,002-005,397.934
3567395,20200306,2807905,2807901,16,005-010,205.497
3567397,20200306,2807905,2807901,17,002-005,428.476
3567398,20200306,2807905,2807901,17,005-010,202.564
3567399,20200306,2807905,2807901,18,002-005,476.084
3567400,20200306,2807905,2807901,18,005-010,292.858
3567401,20200306,2807905,2807901,19,002-005,487.38
3567402,20200306,2807905,2807901,19,005-010,200.127
3567404,20200306,2807905,2807901,20,002-005,495.314
3567405,20200306,2807905,2807901,20,005-010,221.345
3567407,20200306,2807905,2807901,21,002-005,400.826
3567408,20200306,2807905,2807901,21,005-010,144.424
3567409,20200306,2807905,2807901,22,002-005,222.618
3567410,20200306,2807905,2807901,22,005-010,142.016
3567411,20200306,2807905,2807901,23,002-005,106.855
3567412,20200306,2807905,2807901,23,005-010,70.512
3567413,20200306,2807905,2807901,4,005-010,4.065
3567414,20200306,2807905,2807901,10,005-010,5.517
3567415,20200306,2807905,2807901,14,005-010,4.236
3567416,20200306,2807905,2807901,15,002-005,12.028
3567417,20200306,2807905,2807901,19,002-005,3.468
3567418,20200306,2807905,2807901,22,002-005,8.654
3567419,20200306,2807905,2807901,22,005-010,5.05
3567420,20200306,2807905,2807901,5,002-005,8.768
3567421,20200306,2807905,2807901,9,005-010,4.024
3567422,20200306,2807905,2807901,16,002-005,7.338
3567423,20200306,2807905,2807901,17,002-005,7.338
3567424,20200306,2807905,2807901,22,002-005,7.338
3567425,20200306,2807905,2807901,14,005-010,8.211
3567426,20200306,2807905,2807901,22,002-005,5.677
3567427,20200306,2807905,2807901,20,002-005,3.981
3567428,20200306,2807905,2807901,13,002-005,7.481
3567429,20200306,2807905,2807901,19,005-010,7.561
3567430,20200306,2807905,2807901,12,005-010,6.546
3567431,20200306,2807905,2807901,13,002-005,6.546
3567432,20200306,2807905,2807901,10,002-005,4.689
3567433,20200306,2807905,2807901,11,002-005,5.972
3567434,20200306,2807905,2807901,12,002-005,5.972
3567435,20200306,2807905,2807901,15,002-005,12.201
3567436,20200306,2807905,2807901,16,002-005,3.973
3567437,20200306,2807905,2807901,16,005-010,6.541
3567438,20200306,2807905,2807901,17,002-005,16.904
3567439,20200306,2807905,2807901,18,002-005,15.311
3567440,20200306,2807905,2807901,22,002-005,5.972
3567441,20200306,2807905,2807901,12,002-005,7.218
3567442,20200306,2807905,2807901,12,005-010,3.967
3567443,20200306,2807905,2807901,15,002-005,8.583
3567444,20200306,2807905,2807901,18,005-010,3.356
3567445,20200306,2807905,2807901,19,002-005,4.733
3567446,20200306,2807905,2807901,23,002-005,4.078
3567447,20200306,2807905,2807901,7,002-005,3.966
3567448,20200306,2807905,2807901,10,002-005,4.17
3567449,20200306,2807905,2807901,12,002-005,3.966
3567450,20200306,2807905,2807901,18,002-005,3.966
3567451,20200306,2807905,2807901,18,005-010,3.966
3567452,20200306,2807905,2807901,19,002-005,3.966
3567453,20200306,2807905,2807901,12,002-005,4.676
3567454,20200306,2807905,2807901,15,002-005,5.704
3567455,20200306,2807905,2807901,16,002-005,6.205
3567456,20200306,2807905,2807901,17,005-010,5.058
3567457,20200306,2807905,2807901,23,002-005,18.683
3567458,20200306,2807905,2807901,12,005-010,6.32
3567459,20200306,2807905,2807901,22,002-005,7.312
3567460,20200306,2807905,2807901,10,002-005,1.984
3567461,20200306,2807905,2807901,15,002-005,5.861
3567462,20200306,2807905,2807901,16,002-005,4.9
3567463,20200306,2807905,2807901,11,002-005,5.124
3567464,20200306,2807905,2807901,12,002-005,15.997
3567465,20200306,2807905,2807901,15,002-005,5.205
3567466,20200306,2807905,2807901,19,005-010,3.149
3567467,20200306,2807905,2807901,20,002-005,5.175
3567468,20200306,2807905,2807901,21,002-005,10.792
3567469,20200306,2807905,2807901,23,005-010,5.124
3567470,20200306,2807905,2807901,6,005-010,6.217
3567471,20200306,2807905,2807901,13,005-010,7.653
3567472,20200306,2807905,2807901,10,002-005,6.797
3567473,20200306,2807905,2807901,10,005-010,3.437
3567474,20200306,2807905,2807901,11,002-005,8.661
3567475,20200306,2807905,2807901,13,002-005,4.443
3567476,20200306,2807905,2807901,13,005-010,4.443
3567477,20200306,2807905,2807901,16,002-005,3.437
3567478,20200306,2807905,2807901,16,005-010,11.094
3567479,20200306,2807905,2807901,17,002-005,9.035
3567480,20200306,2807905,2807901,21,002-005,4.406
3567481,20200306,2807905,2807901,7,005-010,4.944
3567482,20200306,2807905,2807901,13,005-010,4.381
3567483,20200306,2807905,2807901,14,005-010,5.139
3567484,20200306,2807905,2807901,15,002-005,5.562
3567485,20200306,2807905,2807901,16,002-005,2.965
3567486,20200306,2807905,2807901,17,002-005,4.912
3567487,20200306,2807905,2807901,18,002-005,5.875
3567488,20200306,2807905,2807901,19,002-005,5.312
3567489,20200306,2807905,2807901,21,002-005,8.888
3567490,20200306,2807905,2807901,7,002-005,3.782
3567491,20200306,2807905,2807901,10,002-005,4.948
3567492,20200306,2807905,2807901,10,005-010,4.948
3567493,20200306,2807905,2807901,11,002-005,4.511
3567494,20200306,2807905,2807901,12,005-010,3.782
3567495,20200306,2807905,2807901,15,002-005,3.782
3567496,20200306,2807905,2807901,17,002-005,4.948
3567497,20200306,2807905,2807901,17,005-010,3.782
3567498,20200306,2807905,2807901,19,002-005,11.391
3567499,20200306,2807905,2807901,22,005-010,4.971
3567500,20200306,2807905,2807901,11,002-005,9.327
3567501,20200306,2807905,2807901,16,002-005,13.324
3567502,20200306,2807905,2807901,17,002-005,8.089
3567503,20200306,2807905,2807901,20,005-010,7.457
3567504,20200306,2807905,2807901,8,002-005,6.052
3567505,20200306,2807905,2807901,10,002-005,6.052
3567506,20200306,2807905,2807901,11,002-005,5.564
3567507,20200306,2807905,2807901,11,005-010,5.564
3567508,20200306,2807905,2807901,13,002-005,6.505
3567509,20200306,2807905,2807901,13,005-010,5.526
3567510,20200306,2807905,2807901,14,002-005,8.315
3567511,20200306,2807905,2807901,14,005-010,5.526
3567512,20200306,2807905,2807901,15,002-005,6.953
3567513,20200306,2807905,2807901,16,005-010,6.953
3567514,20200306,2807905,2807901,18,005-010,5.77
3567515,20200306,2807905,2807901,19,002-005,6.505
3567516,20200306,2807905,2807901,19,005-010,5.526
3567517,20200306,2807905,2807901,20,002-005,11.052
3567518,20200306,2807905,2807901,22,002-005,6.505
3567519,20200306,2807905,2807901,22,005-010,5.526
3567520,20200306,2807905,2807901,12,002-005,5.96
3567521,20200306,2807905,2807901,22,005-010,6.555
3567522,20200306,2807905,2807901,5,002-005,5.025
3567523,20200306,2807905,2807901,6,002-005,21.994
3567524,20200306,2807905,2807901,6,005-010,10.621
3567525,20200306,2807905,2807901,7,002-005,129.929
3567526,20200306,2807905,2807901,7,005-010,17.651
3567527,20200306,2807905,2807901,8,002-005,191.936
3567528,20200306,2807905,2807901,8,005-010,51.765
3567529,20200306,2807905,2807901,9,002-005,135.608
3567530,20200306,2807905,2807901,9,005-010,71.338
3567532,20200306,2807905,2807901,10,002-005,60.909
3567533,20200306,2807905,2807901,10,005-010,66.028
3567534,20200306,2807905,2807901,11,002-005,44.27
3567535,20200306,2807905,2807901,11,005-010,22.616
3567536,20200306,2807905,2807901,12,002-005,45.814
3567537,20200306,2807905,2807901,12,005-010,30.94
3567538,20200306,2807905,2807901,13,002-005,76.192
3567539,20200306,2807905,2807901,13,005-010,37.402
3567541,20200306,2807905,2807901,14,002-005,37.58
3567542,20200306,2807905,2807901,14,005-010,6.155
3567544,20200306,2807905,2807901,15,002-005,19.584
3567545,20200306,2807905,2807901,15,005-010,16.611
3567546,20200306,2807905,2807901,16,002-005,19.553
3567547,20200306,2807905,2807901,16,005-010,16.597
3567548,20200306,2807905,2807901,17,002-005,20.353
3567549,20200306,2807905,2807901,17,005-010,11.2
3567550,20200306,2807905,2807901,18,002-005,9.863
3567551,20200306,2807905,2807901,18,005-010,9.414
3567552,20200306,2807905,2807901,19,002-005,26.504
3567553,20200306,2807905,2807901,19,005-010,20.816
3567554,20200306,2807905,2807901,20,002-005,15.638
3567555,20200306,2807905,2807901,21,002-005,10.112
3567556,20200306,2807905,2807901,21,005-010,8.514
3567557,20200306,2807905,2807901,22,002-005,4.257
3567558,20200306,2807905,2807901,23,002-005,4.257
3567559,20200306,2807905,2807901,0,002-005,29.797
3567560,20200306,2807905,2807901,0,005-010,8.514
3567561,20200306,2807905,2807901,1,002-005,8.514
3567562,20200306,2807905,2807901,1,005-010,12.771
3567563,20200306,2807905,2807901,2,002-005,4.257
3567564,20200306,2807905,2807901,3,002-005,4.257
3567565,20200306,2807905,2807901,5,005-010,4.257
3567566,20200306,2807905,2807901,6,002-005,4.257
3567567,20200306,2807905,2807901,8,002-005,4.257
3567568,20200306,2807905,2807901,9,005-010,8.514
3567569,20200306,2807905,2807901,10,002-005,8.514
3567570,20200306,2807905,2807901,11,002-005,4.257
3567571,20200306,2807905,2807901,11,005-010,8.514
3567572,20200306,2807905,2807901,12,002-005,25.541
3567573,20200306,2807905,2807901,12,005-010,8.514
3567574,20200306,2807905,2807901,13,002-005,46.823
3567575,20200306,2807905,2807901,13,005-010,42.566
3567577,20200306,2807905,2807901,14,002-005,144.723
3567578,20200306,2807905,2807901,14,005-010,59.593
3567580,20200306,2807905,2807901,15,002-005,157.493
3567581,20200306,2807905,2807901,15,005-010,72.363
3567582,20200306,2807905,2807901,16,002-005,72.363
3567583,20200306,2807905,2807901,16,005-010,59.592
3567584,20200306,2807905,2807901,17,002-005,51.08
3567585,20200306,2807905,2807901,17,005-010,25.541
3567587,20200306,2807905,2807901,18,002-005,68.106
3567588,20200306,2807905,2807901,18,005-010,42.566
3567589,20200306,2807905,2807901,19,002-005,51.08
3567590,20200306,2807905,2807901,19,005-010,34.053
3567592,20200306,2807905,2807901,20,002-005,34.055
3567593,20200306,2807905,2807901,20,005-010,29.798
3567594,20200306,2807905,2807901,21,002-005,21.284
3567595,20200306,2807905,2807901,21,005-010,8.513
3567596,20200306,2807905,2807901,22,002-005,34.054
3567597,20200306,2807905,2807901,22,005-010,4.257
3567598,20200306,2807905,2807901,9,005-010,5.792
3567599,20200306,2807905,2807901,11,005-010,5.792
3567600,20200306,2807905,2807901,14,002-005,6.435
3567602,20200306,2807905,2807901,1,002-005,5.457
3567603,20200306,2807905,2807901,5,002-005,4.257
3567604,20200306,2807905,2807901,6,005-010,5.138
3567605,20200306,2807905,2807901,7,002-005,16.269
3567606,20200306,2807905,2807901,8,002-005,17.417
3567607,20200306,2807905,2807901,9,002-005,32.495
3567608,20200306,2807905,2807901,9,005-010,16.077
3567609,20200306,2807905,2807901,10,002-005,65.784
3567610,20200306,2807905,2807901,10,005-010,16.803
3567611,20200306,2807905,2807901,11,002-005,92.42
3567612,20200306,2807905,2807901,11,005-010,14.878
3567614,20200306,2807905,2807901,12,002-005,100.566
3567615,20200306,2807905,2807901,12,005-010,46.07
3567617,20200306,2807905,2807901,13,002-005,164.282
3567618,20200306,2807905,2807901,13,005-010,50.952
3567620,20200306,2807905,2807901,14,002-005,279.353
3567621,20200306,2807905,2807901,14,005-010,111.859
3567622,20200306,2807905,2807901,15,002-005,259.157
3567623,20200306,2807905,2807901,15,005-010,126.424
3567624,20200306,2807905,2807901,16,002-005,172.533
3567625,20200306,2807905,2807901,16,005-010,62.124
3567627,20200306,2807905,2807901,17,002-005,125.966
3567628,20200306,2807905,2807901,17,005-010,31.962
3567629,20200306,2807905,2807901,18,002-005,157.093
3567630,20200306,2807905,2807901,18,005-010,45.784
3567631,20200306,2807905,2807901,19,002-005,151.908
